29.2596 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
526.3403 	EXP 	page: autoDraw = True
526.3568 	EXP 	page: autoDraw = True
526.3728 	EXP 	page: autoDraw = True
526.3890 	EXP 	page: autoDraw = True
526.4575 	EXP 	page: autoDraw = True
526.4735 	EXP 	page: autoDraw = True
526.4908 	EXP 	page: autoDraw = True
526.5092 	EXP 	page: autoDraw = True
526.5732 	EXP 	page: autoDraw = True
526.5892 	EXP 	page: autoDraw = True
526.6064 	EXP 	page: autoDraw = True
526.6224 	EXP 	page: autoDraw = True
526.6727 	EXP 	page: autoDraw = True
526.6890 	EXP 	page: autoDraw = True
526.7055 	EXP 	page: autoDraw = True
526.7241 	EXP 	page: autoDraw = True
526.7393 	EXP 	page: autoDraw = True
526.7893 	EXP 	page: autoDraw = True
526.8062 	EXP 	page: autoDraw = True
526.8229 	EXP 	page: autoDraw = True
526.8408 	EXP 	page: autoDraw = True
526.8569 	EXP 	page: autoDraw = True
526.9020 	EXP 	page: autoDraw = True
526.9226 	EXP 	page: autoDraw = True
526.9388 	EXP 	page: autoDraw = True
526.9565 	EXP 	page: autoDraw = True
526.9728 	EXP 	page: autoDraw = True
527.0227 	EXP 	page: autoDraw = True
527.0394 	EXP 	page: autoDraw = True
527.0403 	DATA 	Mouse: Left button down, pos=(522,207)
527.0572 	EXP 	page: autoDraw = True
527.0572 	EXP 	stim6: color = '[0.1  0.1  0.25] (rgb)'
527.0741 	EXP 	page: autoDraw = True
527.0900 	EXP 	page: autoDraw = True
527.1397 	EXP 	page: autoDraw = True
527.1567 	EXP 	page: autoDraw = True
527.1729 	EXP 	page: autoDraw = True
527.1906 	EXP 	page: autoDraw = True
527.1917 	DATA 	Mouse:  Left button up, pos=(522,207)
527.2093 	EXP 	page: autoDraw = True
527.2567 	EXP 	page: autoDraw = True
527.2734 	EXP 	page: autoDraw = True
527.2908 	EXP 	page: autoDraw = True
527.3068 	EXP 	page: autoDraw = True
527.3228 	EXP 	page: autoDraw = True
527.3903 	EXP 	page: autoDraw = True
527.4071 	EXP 	page: autoDraw = True
527.4262 	EXP 	page: autoDraw = True
527.4846 	EXP 	page: autoDraw = True
527.5067 	EXP 	page: autoDraw = True
527.5254 	EXP 	page: autoDraw = True
527.5436 	EXP 	page: autoDraw = True
527.5950 	EXP 	page: autoDraw = True
527.6232 	EXP 	page: autoDraw = True
527.6424 	EXP 	page: autoDraw = True
527.6598 	EXP 	page: autoDraw = True
527.7233 	EXP 	page: autoDraw = True
527.7409 	EXP 	page: autoDraw = True
527.7583 	EXP 	page: autoDraw = True
527.7761 	EXP 	page: autoDraw = True
527.8403 	EXP 	page: autoDraw = True
527.8569 	EXP 	page: autoDraw = True
527.8750 	EXP 	page: autoDraw = True
527.9424 	EXP 	page: autoDraw = True
527.9595 	EXP 	page: autoDraw = True
527.9753 	EXP 	page: autoDraw = True
527.9923 	EXP 	page: autoDraw = True
528.0088 	EXP 	page: autoDraw = True
528.0737 	EXP 	page: autoDraw = True
528.0903 	EXP 	page: autoDraw = True
528.1071 	EXP 	page: autoDraw = True
528.1241 	EXP 	page: autoDraw = True
528.1727 	EXP 	page: autoDraw = True
528.1890 	EXP 	page: autoDraw = True
528.2058 	EXP 	page: autoDraw = True
528.2217 	EXP 	page: autoDraw = True
528.2383 	EXP 	page: autoDraw = True
528.2894 	EXP 	page: autoDraw = True
528.3067 	EXP 	page: autoDraw = True
528.3240 	EXP 	page: autoDraw = True
528.3395 	EXP 	page: autoDraw = True
528.3566 	EXP 	page: autoDraw = True
528.4073 	EXP 	page: autoDraw = True
528.4241 	EXP 	page: autoDraw = True
528.4402 	EXP 	page: autoDraw = True
528.4571 	EXP 	page: autoDraw = True
528.4754 	EXP 	page: autoDraw = True
528.5401 	EXP 	page: autoDraw = True
528.5575 	EXP 	page: autoDraw = True
528.5746 	EXP 	page: autoDraw = True
528.5921 	EXP 	page: autoDraw = True
528.6567 	EXP 	page: autoDraw = True
528.6734 	EXP 	page: autoDraw = True
528.6927 	EXP 	page: autoDraw = True
528.7092 	EXP 	page: autoDraw = True
528.7735 	EXP 	page: autoDraw = True
528.7901 	EXP 	page: autoDraw = True
528.7915 	DATA 	Mouse: Left button down, pos=(493,680)
528.8231 	EXP 	page: autoDraw = True
528.8231 	EXP 	stim4: color = '[0.1  0.1  0.25] (rgb)'
528.8906 	EXP 	page: autoDraw = True
528.9070 	EXP 	page: autoDraw = True
528.9267 	EXP 	page: autoDraw = True
528.9842 	EXP 	page: autoDraw = True
529.0065 	EXP 	page: autoDraw = True
529.0075 	DATA 	Mouse:  Left button up, pos=(493,680)
529.0269 	EXP 	page: autoDraw = True
529.0573 	EXP 	page: autoDraw = True
529.1239 	EXP 	page: autoDraw = True
529.1420 	EXP 	page: autoDraw = True
529.1733 	EXP 	page: autoDraw = True
529.2233 	EXP 	page: autoDraw = True
529.2405 	EXP 	page: autoDraw = True
529.2575 	EXP 	page: autoDraw = True
529.2732 	EXP 	page: autoDraw = True
529.2918 	EXP 	page: autoDraw = True
529.3400 	EXP 	page: autoDraw = True
529.3569 	EXP 	page: autoDraw = True
529.3732 	EXP 	page: autoDraw = True
529.3908 	EXP 	page: autoDraw = True
529.4097 	EXP 	page: autoDraw = True
529.4566 	EXP 	page: autoDraw = True
529.4736 	EXP 	page: autoDraw = True
529.4901 	EXP 	page: autoDraw = True
529.5076 	EXP 	page: autoDraw = True
529.5263 	EXP 	page: autoDraw = True
529.5903 	EXP 	page: autoDraw = True
529.6070 	EXP 	page: autoDraw = True
529.6258 	EXP 	page: autoDraw = True
529.6826 	EXP 	page: autoDraw = True
529.7067 	EXP 	page: autoDraw = True
529.7257 	EXP 	page: autoDraw = True
529.7585 	EXP 	page: autoDraw = True
529.8065 	EXP 	page: autoDraw = True
529.8239 	EXP 	page: autoDraw = True
529.8403 	EXP 	page: autoDraw = True
529.8581 	EXP 	page: autoDraw = True
529.8738 	EXP 	page: autoDraw = True
529.9230 	EXP 	page: autoDraw = True
529.9403 	EXP 	page: autoDraw = True
529.9575 	EXP 	page: autoDraw = True
529.9739 	EXP 	page: autoDraw = True
529.9901 	EXP 	page: autoDraw = True
530.0570 	EXP 	page: autoDraw = True
530.0732 	EXP 	page: autoDraw = True
530.0902 	EXP 	page: autoDraw = True
530.1078 	EXP 	page: autoDraw = True
530.1561 	EXP 	page: autoDraw = True
530.1723 	EXP 	page: autoDraw = True
530.1890 	EXP 	page: autoDraw = True
530.2057 	EXP 	page: autoDraw = True
530.2218 	EXP 	page: autoDraw = True
530.2727 	EXP 	page: autoDraw = True
530.2890 	EXP 	page: autoDraw = True
530.3057 	EXP 	page: autoDraw = True
530.3224 	EXP 	page: autoDraw = True
530.3391 	EXP 	page: autoDraw = True
530.3894 	EXP 	page: autoDraw = True
530.4066 	EXP 	page: autoDraw = True
530.4245 	EXP 	page: autoDraw = True
530.4436 	EXP 	page: autoDraw = True
530.4960 	EXP 	page: autoDraw = True
530.5233 	EXP 	page: autoDraw = True
530.5418 	EXP 	page: autoDraw = True
530.5589 	EXP 	page: autoDraw = True
530.6234 	EXP 	page: autoDraw = True
530.6403 	EXP 	page: autoDraw = True
530.6572 	EXP 	page: autoDraw = True
530.6747 	EXP 	page: autoDraw = True
530.7397 	EXP 	page: autoDraw = True
530.7559 	EXP 	page: autoDraw = True
530.7736 	EXP 	page: autoDraw = True
530.7897 	EXP 	page: autoDraw = True
530.8396 	EXP 	page: autoDraw = True
530.8557 	EXP 	page: autoDraw = True
530.8726 	EXP 	page: autoDraw = True
530.8891 	EXP 	page: autoDraw = True
530.9055 	EXP 	page: autoDraw = True
530.9751 	EXP 	page: autoDraw = True
530.9911 	EXP 	page: autoDraw = True
531.0086 	EXP 	page: autoDraw = True
531.0264 	EXP 	page: autoDraw = True
531.0728 	EXP 	page: autoDraw = True
531.0892 	EXP 	page: autoDraw = True
531.1059 	EXP 	page: autoDraw = True
531.1229 	EXP 	page: autoDraw = True
531.1385 	EXP 	page: autoDraw = True
531.1892 	EXP 	page: autoDraw = True
531.2058 	EXP 	page: autoDraw = True
531.2230 	EXP 	page: autoDraw = True
531.2404 	EXP 	page: autoDraw = True
531.2563 	EXP 	page: autoDraw = True
531.3055 	EXP 	page: autoDraw = True
531.3222 	EXP 	page: autoDraw = True
531.3389 	EXP 	page: autoDraw = True
531.3557 	EXP 	page: autoDraw = True
531.3725 	EXP 	page: autoDraw = True
531.4207 	EXP 	page: autoDraw = True
531.4397 	EXP 	page: autoDraw = True
531.4568 	EXP 	page: autoDraw = True
531.4745 	EXP 	page: autoDraw = True
531.4936 	EXP 	page: autoDraw = True
531.5570 	EXP 	page: autoDraw = True
531.5738 	EXP 	page: autoDraw = True
531.5902 	EXP 	page: autoDraw = True
531.6067 	EXP 	page: autoDraw = True
531.6728 	EXP 	page: autoDraw = True
531.6894 	EXP 	page: autoDraw = True
531.7065 	EXP 	page: autoDraw = True
531.7239 	EXP 	page: autoDraw = True
531.7897 	EXP 	page: autoDraw = True
531.8060 	EXP 	page: autoDraw = True
531.8221 	EXP 	page: autoDraw = True
531.8402 	EXP 	page: autoDraw = True
531.8893 	EXP 	page: autoDraw = True
531.9062 	EXP 	page: autoDraw = True
531.9235 	EXP 	page: autoDraw = True
531.9390 	EXP 	page: autoDraw = True
531.9550 	EXP 	page: autoDraw = True
532.0056 	EXP 	page: autoDraw = True
532.0226 	EXP 	page: autoDraw = True
532.0390 	EXP 	page: autoDraw = True
532.0562 	EXP 	page: autoDraw = True
532.0727 	EXP 	page: autoDraw = True
532.1222 	EXP 	page: autoDraw = True
532.1390 	EXP 	page: autoDraw = True
532.1559 	EXP 	page: autoDraw = True
532.1723 	EXP 	page: autoDraw = True
532.1890 	EXP 	page: autoDraw = True
532.2393 	EXP 	page: autoDraw = True
532.2565 	EXP 	page: autoDraw = True
532.2731 	EXP 	page: autoDraw = True
532.2926 	EXP 	page: autoDraw = True
532.3103 	EXP 	page: autoDraw = True
532.3560 	EXP 	page: autoDraw = True
532.3724 	EXP 	page: autoDraw = True
532.3891 	EXP 	page: autoDraw = True
532.4063 	EXP 	page: autoDraw = True
532.4223 	EXP 	page: autoDraw = True
532.4729 	EXP 	page: autoDraw = True
532.4904 	EXP 	page: autoDraw = True
532.5066 	EXP 	page: autoDraw = True
532.5262 	EXP 	page: autoDraw = True
532.5432 	EXP 	page: autoDraw = True
532.5893 	EXP 	page: autoDraw = True
532.6067 	EXP 	page: autoDraw = True
532.6245 	EXP 	page: autoDraw = True
532.6571 	EXP 	page: autoDraw = True
532.7065 	EXP 	page: autoDraw = True
532.7237 	EXP 	page: autoDraw = True
532.7399 	EXP 	page: autoDraw = True
532.7563 	EXP 	page: autoDraw = True
532.7725 	EXP 	page: autoDraw = True
532.8406 	EXP 	page: autoDraw = True
532.8572 	EXP 	page: autoDraw = True
532.8744 	EXP 	page: autoDraw = True
532.8902 	EXP 	page: autoDraw = True
532.9393 	EXP 	page: autoDraw = True
532.9566 	EXP 	page: autoDraw = True
532.9723 	EXP 	page: autoDraw = True
532.9883 	EXP 	page: autoDraw = True
533.0056 	EXP 	page: autoDraw = True
533.0534 	EXP 	page: autoDraw = True
533.0725 	EXP 	page: autoDraw = True
533.0891 	EXP 	page: autoDraw = True
533.1060 	EXP 	page: autoDraw = True
533.1243 	EXP 	page: autoDraw = True
533.1725 	EXP 	page: autoDraw = True
533.1896 	EXP 	page: autoDraw = True
533.2067 	EXP 	page: autoDraw = True
533.2241 	EXP 	page: autoDraw = True
533.2431 	EXP 	page: autoDraw = True
533.2894 	EXP 	page: autoDraw = True
533.3056 	EXP 	page: autoDraw = True
533.3226 	EXP 	page: autoDraw = True
533.3383 	EXP 	page: autoDraw = True
533.3552 	EXP 	page: autoDraw = True
533.4054 	EXP 	page: autoDraw = True
533.4221 	EXP 	page: autoDraw = True
533.4391 	EXP 	page: autoDraw = True
533.4562 	EXP 	page: autoDraw = True
533.4728 	EXP 	page: autoDraw = True
533.5227 	EXP 	page: autoDraw = True
533.5401 	EXP 	page: autoDraw = True
533.5570 	EXP 	page: autoDraw = True
533.5727 	EXP 	page: autoDraw = True
533.5897 	EXP 	page: autoDraw = True
533.6570 	EXP 	page: autoDraw = True
533.6734 	EXP 	page: autoDraw = True
533.6900 	EXP 	page: autoDraw = True
533.7059 	EXP 	page: autoDraw = True
533.7560 	EXP 	page: autoDraw = True
533.7722 	EXP 	page: autoDraw = True
533.7890 	EXP 	page: autoDraw = True
533.8061 	EXP 	page: autoDraw = True
533.8232 	EXP 	page: autoDraw = True
533.8732 	EXP 	page: autoDraw = True
533.8899 	EXP 	page: autoDraw = True
533.9064 	EXP 	page: autoDraw = True
533.9257 	EXP 	page: autoDraw = True
533.9437 	EXP 	page: autoDraw = True
533.9894 	EXP 	page: autoDraw = True
534.0025 	EXP 	page: autoDraw = True
534.0231 	EXP 	page: autoDraw = True
534.0416 	EXP 	page: autoDraw = True
534.0576 	EXP 	page: autoDraw = True
534.1056 	EXP 	page: autoDraw = True
534.1063 	DATA 	Mouse: Left button down, pos=(1085,447)
534.1243 	EXP 	page: autoDraw = True
534.1243 	EXP 	stim1: color = '[0.1  0.1  0.25] (rgb)'
534.1394 	EXP 	page: autoDraw = True
534.1551 	EXP 	page: autoDraw = True
534.1723 	EXP 	page: autoDraw = True
534.2223 	EXP 	page: autoDraw = True
534.2229 	DATA 	Mouse:  Left button up, pos=(1085,447)
534.2394 	EXP 	page: autoDraw = True
534.2557 	EXP 	page: autoDraw = True
534.2728 	EXP 	page: autoDraw = True
534.2897 	EXP 	page: autoDraw = True
534.3393 	EXP 	page: autoDraw = True
534.3562 	EXP 	page: autoDraw = True
534.3730 	EXP 	page: autoDraw = True
534.3902 	EXP 	page: autoDraw = True
534.4087 	EXP 	page: autoDraw = True
534.4566 	EXP 	page: autoDraw = True
534.4732 	EXP 	page: autoDraw = True
534.4900 	EXP 	page: autoDraw = True
534.5083 	EXP 	page: autoDraw = True
534.5702 	EXP 	page: autoDraw = True
534.5897 	EXP 	page: autoDraw = True
534.6073 	EXP 	page: autoDraw = True
534.6245 	EXP 	page: autoDraw = True
534.6431 	EXP 	page: autoDraw = True
534.6900 	EXP 	page: autoDraw = True
534.7071 	EXP 	page: autoDraw = True
534.7252 	EXP 	page: autoDraw = True
534.7418 	EXP 	page: autoDraw = True
534.7596 	EXP 	page: autoDraw = True
534.8064 	EXP 	page: autoDraw = True
534.8241 	EXP 	page: autoDraw = True
534.8420 	EXP 	page: autoDraw = True
534.8585 	EXP 	page: autoDraw = True
534.8746 	EXP 	page: autoDraw = True
534.9230 	EXP 	page: autoDraw = True
534.9402 	EXP 	page: autoDraw = True
534.9568 	EXP 	page: autoDraw = True
534.9733 	EXP 	page: autoDraw = True
534.9909 	EXP 	page: autoDraw = True
535.0572 	EXP 	page: autoDraw = True
535.0745 	EXP 	page: autoDraw = True
535.0909 	EXP 	page: autoDraw = True
535.1087 	EXP 	page: autoDraw = True
535.1727 	EXP 	page: autoDraw = True
535.1889 	EXP 	page: autoDraw = True
535.2061 	EXP 	page: autoDraw = True
535.2227 	EXP 	page: autoDraw = True
535.2902 	EXP 	page: autoDraw = True
535.3059 	EXP 	page: autoDraw = True
535.3222 	EXP 	page: autoDraw = True
535.3382 	EXP 	page: autoDraw = True
535.3893 	EXP 	page: autoDraw = True
535.4059 	EXP 	page: autoDraw = True
535.4221 	EXP 	page: autoDraw = True
535.4385 	EXP 	page: autoDraw = True
535.4552 	EXP 	page: autoDraw = True
535.5059 	EXP 	page: autoDraw = True
535.5224 	EXP 	page: autoDraw = True
535.5386 	EXP 	page: autoDraw = True
535.5570 	EXP 	page: autoDraw = True
535.5724 	EXP 	page: autoDraw = True
535.6222 	EXP 	page: autoDraw = True
535.6391 	EXP 	page: autoDraw = True
535.6561 	EXP 	page: autoDraw = True
535.6735 	EXP 	page: autoDraw = True
535.6909 	EXP 	page: autoDraw = True
535.7394 	EXP 	page: autoDraw = True
535.7559 	EXP 	page: autoDraw = True
535.7722 	EXP 	page: autoDraw = True
535.7883 	EXP 	page: autoDraw = True
535.8055 	EXP 	page: autoDraw = True
535.8734 	EXP 	page: autoDraw = True
535.8891 	EXP 	page: autoDraw = True
535.9059 	EXP 	page: autoDraw = True
535.9222 	EXP 	page: autoDraw = True
535.9905 	EXP 	page: autoDraw = True
536.0069 	EXP 	page: autoDraw = True
536.0230 	EXP 	page: autoDraw = True
536.0395 	EXP 	page: autoDraw = True
536.0892 	EXP 	page: autoDraw = True
536.0922 	DATA 	Mouse: Left button down, pos=(751,100)
536.1057 	EXP 	page: autoDraw = True
536.1235 	EXP 	page: autoDraw = True
536.1235 	EXP 	stim7: color = '[0.1  0.1  0.25] (rgb)'
536.1400 	EXP 	page: autoDraw = True
536.1564 	EXP 	page: autoDraw = True
536.2059 	EXP 	page: autoDraw = True
536.2230 	EXP 	page: autoDraw = True
536.2396 	EXP 	page: autoDraw = True
536.2567 	EXP 	page: autoDraw = True
536.2745 	EXP 	page: autoDraw = True
536.3230 	EXP 	page: autoDraw = True
536.3236 	DATA 	Mouse:  Left button up, pos=(751,100)
536.3401 	EXP 	page: autoDraw = True
536.3565 	EXP 	page: autoDraw = True
536.3726 	EXP 	page: autoDraw = True
536.3889 	EXP 	page: autoDraw = True
536.4567 	EXP 	page: autoDraw = True
536.4732 	EXP 	page: autoDraw = True
536.4899 	EXP 	page: autoDraw = True
536.5061 	EXP 	page: autoDraw = True
536.5729 	EXP 	page: autoDraw = True
536.5888 	EXP 	page: autoDraw = True
536.6065 	EXP 	page: autoDraw = True
536.6231 	EXP 	page: autoDraw = True
536.6893 	EXP 	page: autoDraw = True
536.7053 	EXP 	page: autoDraw = True
536.7243 	EXP 	page: autoDraw = True
536.7404 	EXP 	page: autoDraw = True
536.7893 	EXP 	page: autoDraw = True
536.8063 	EXP 	page: autoDraw = True
536.8234 	EXP 	page: autoDraw = True
536.8399 	EXP 	page: autoDraw = True
536.8555 	EXP 	page: autoDraw = True
536.9063 	EXP 	page: autoDraw = True
536.9237 	EXP 	page: autoDraw = True
536.9406 	EXP 	page: autoDraw = True
536.9593 	EXP 	page: autoDraw = True
537.0192 	EXP 	page: autoDraw = True
537.0398 	EXP 	page: autoDraw = True
537.0568 	EXP 	page: autoDraw = True
537.0744 	EXP 	page: autoDraw = True
537.0925 	EXP 	page: autoDraw = True
537.1572 	EXP 	page: autoDraw = True
537.1748 	EXP 	page: autoDraw = True
537.1926 	EXP 	page: autoDraw = True
537.2100 	EXP 	page: autoDraw = True
537.2740 	EXP 	page: autoDraw = True
537.2899 	EXP 	page: autoDraw = True
537.3076 	EXP 	page: autoDraw = True
537.3238 	EXP 	page: autoDraw = True
537.3724 	EXP 	page: autoDraw = True
537.3890 	EXP 	page: autoDraw = True
537.4059 	EXP 	page: autoDraw = True
537.4222 	EXP 	page: autoDraw = True
537.4385 	EXP 	page: autoDraw = True
537.4891 	EXP 	page: autoDraw = True
537.5059 	EXP 	page: autoDraw = True
537.5226 	EXP 	page: autoDraw = True
537.5395 	EXP 	page: autoDraw = True
537.5566 	EXP 	page: autoDraw = True
537.6054 	EXP 	page: autoDraw = True
537.6222 	EXP 	page: autoDraw = True
537.6388 	EXP 	page: autoDraw = True
537.6556 	EXP 	page: autoDraw = True
537.6724 	EXP 	page: autoDraw = True
537.7226 	EXP 	page: autoDraw = True
537.7389 	EXP 	page: autoDraw = True
537.7557 	EXP 	page: autoDraw = True
537.7720 	EXP 	page: autoDraw = True
537.7888 	EXP 	page: autoDraw = True
537.8569 	EXP 	page: autoDraw = True
537.8731 	EXP 	page: autoDraw = True
537.8901 	EXP 	page: autoDraw = True
537.9063 	EXP 	page: autoDraw = True
537.9732 	EXP 	page: autoDraw = True
537.9888 	EXP 	page: autoDraw = True
538.0067 	EXP 	page: autoDraw = True
538.0245 	EXP 	page: autoDraw = True
538.0900 	EXP 	page: autoDraw = True
538.1060 	EXP 	page: autoDraw = True
538.1236 	EXP 	page: autoDraw = True
538.1390 	EXP 	page: autoDraw = True
538.1894 	EXP 	page: autoDraw = True
538.2061 	EXP 	page: autoDraw = True
538.2228 	EXP 	page: autoDraw = True
538.2399 	EXP 	page: autoDraw = True
538.2568 	EXP 	page: autoDraw = True
538.3056 	EXP 	page: autoDraw = True
538.3223 	EXP 	page: autoDraw = True
538.3389 	EXP 	page: autoDraw = True
538.3561 	EXP 	page: autoDraw = True
538.3737 	EXP 	page: autoDraw = True
538.4225 	EXP 	page: autoDraw = True
538.4396 	EXP 	page: autoDraw = True
538.4563 	EXP 	page: autoDraw = True
538.4741 	EXP 	page: autoDraw = True
538.4909 	EXP 	page: autoDraw = True
538.5564 	EXP 	page: autoDraw = True
538.5721 	EXP 	page: autoDraw = True
538.5888 	EXP 	page: autoDraw = True
538.6068 	EXP 	page: autoDraw = True
538.6734 	EXP 	page: autoDraw = True
538.6901 	EXP 	page: autoDraw = True
538.7083 	EXP 	page: autoDraw = True
538.7258 	EXP 	page: autoDraw = True
538.7904 	EXP 	page: autoDraw = True
538.8077 	EXP 	page: autoDraw = True
538.8245 	EXP 	page: autoDraw = True
538.8425 	EXP 	page: autoDraw = True
538.9062 	EXP 	page: autoDraw = True
538.9232 	EXP 	page: autoDraw = True
538.9401 	EXP 	page: autoDraw = True
538.9575 	EXP 	page: autoDraw = True
539.0071 	EXP 	page: autoDraw = True
539.0241 	EXP 	page: autoDraw = True
539.0404 	EXP 	page: autoDraw = True
539.0553 	EXP 	page: autoDraw = True
539.0718 	EXP 	page: autoDraw = True
539.1180 	EXP 	page: autoDraw = True
539.1391 	EXP 	page: autoDraw = True
539.1563 	EXP 	page: autoDraw = True
539.1721 	EXP 	page: autoDraw = True
539.1891 	EXP 	page: autoDraw = True
539.2392 	EXP 	page: autoDraw = True
539.2563 	EXP 	page: autoDraw = True
539.2730 	EXP 	page: autoDraw = True
539.2905 	EXP 	page: autoDraw = True
539.3087 	EXP 	page: autoDraw = True
539.3559 	EXP 	page: autoDraw = True
539.3720 	EXP 	page: autoDraw = True
539.3886 	EXP 	page: autoDraw = True
539.4058 	EXP 	page: autoDraw = True
539.4214 	EXP 	page: autoDraw = True
539.4722 	EXP 	page: autoDraw = True
539.4730 	DATA 	Mouse: Left button down, pos=(715,782)
539.4898 	EXP 	page: autoDraw = True
539.4898 	EXP 	stim3: color = '[0.1  0.1  0.25] (rgb)'
539.5053 	EXP 	page: autoDraw = True
539.5241 	EXP 	page: autoDraw = True
539.5402 	EXP 	page: autoDraw = True
539.5852 	EXP 	page: autoDraw = True
539.5858 	DATA 	Mouse:  Left button up, pos=(715,782)
539.6053 	EXP 	page: autoDraw = True
539.6222 	EXP 	page: autoDraw = True
539.6387 	EXP 	page: autoDraw = True
539.6553 	EXP 	page: autoDraw = True
539.7059 	EXP 	page: autoDraw = True
539.7234 	EXP 	page: autoDraw = True
539.7396 	EXP 	page: autoDraw = True
539.7571 	EXP 	page: autoDraw = True
539.7755 	EXP 	page: autoDraw = True
539.8404 	EXP 	page: autoDraw = True
539.8576 	EXP 	page: autoDraw = True
539.8752 	EXP 	page: autoDraw = True
539.8933 	EXP 	page: autoDraw = True
539.9571 	EXP 	page: autoDraw = True
539.9732 	EXP 	page: autoDraw = True
539.9898 	EXP 	page: autoDraw = True
540.0068 	EXP 	page: autoDraw = True
